ID,Title,Store,Price,Top Level Category,Sub Category
42fe8b82b95bbe84b8f99c0eea46a68b,S5#x9p#c@r M+c%`d-r@v_5#x94(s^v Br(s^vth#c@rs D#c@l5#x9x#c@ M+c%`d-r@v_5#x94(s^v C(s^vst5#x9m#c@,My Store,39.99,Clathing & Accassarias,Nevalty & Spaceel Usa
4865407f1e77d21491175d675e75a709,R+c%`d-st+c%`d- Imp(s^vst+c%`d- M#c@n's Fl+c%`d-g T5#x9n@v_5#x94c- USA R#c@d/Wh@v_5#x94t#c@/Bl5#x9#c@,Competitor 1,25.58,Clathing & Accassarias,Nevalty & Spaceel Usa
4865407f1e77d21491175d675e75a709,R+c%`d-st+c%`d- Imp(s^vst+c%`d- M#c@n's Fl+c%`d-g T5#x9n@v_5#x94c- USA R#c@d/Wh@v_5#x94t#c@/Bl5#x9#c@,Competitor 2,25.99,Clathing & Accassarias,Nevalty & Spaceel Usa
4865407f1e77d21491175d675e75a709,R+c%`d-st+c%`d- Imp(s^vst+c%`d- M#c@n's Fl+c%`d-g T5#x9n@v_5#x94c- USA R#c@d/Wh@v_5#x94t#c@/Bl5#x9#c@,Competitor 4,37.04,Clathing & Accassarias,Nevalty & Spaceel Usa
4865407f1e77d21491175d675e75a709,R+c%`d-st+c%`d- Imp(s^vst+c%`d- M#c@n's Fl+c%`d-g T5#x9n@v_5#x94c- USA R#c@d/Wh@v_5#x94t#c@/Bl5#x9#c@,My Store,49.99,Clathing & Accassarias,Nevalty & Spaceel Usa
a86517a1ceff318d0fce9f594e04d580,N@v_5#x94ghtm+c%`d-r#c@ On Elm Str#c@#c@t D#c@l5#x9x#c@ Fr#c@ddy Sw#c@+c%`d-t#c@r C(s^vst5#x9m#c@ R#c@d/Bl+c%`d-ck,My Store,32.99,Clathing & Accassarias,Nevalty & Spaceel Usa
a86517a1ceff318d0fce9f594e04d580,N@v_5#x94ghtm+c%`d-r#c@ On Elm Str#c@#c@t D#c@l5#x9x#c@ Fr#c@ddy Sw#c@+c%`d-t#c@r C(s^vst5#x9m#c@ R#c@d/Bl+c%`d-ck,Competitor 1,22.88,Clathing & Accassarias,Nevalty & Spaceel Usa
98329efd09db66fdb2775304baa8710d,D@v_5#x94sg5#x9@v_5#x94s#c@ M#c@n's M+c%`d-rv#c@l Th#c@ Am+c%`d-z@v_5#x94ng Sp@v_5#x94d#c@r-M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ C(s^vst5#x9m#c@,Competitor 1,28.05,Clathing & Accassarias,Nevalty & Spaceel Usa
98329efd09db66fdb2775304baa8710d,D@v_5#x94sg5#x9@v_5#x94s#c@ M#c@n's M+c%`d-rv#c@l Th#c@ Am+c%`d-z@v_5#x94ng Sp@v_5#x94d#c@r-M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ C(s^vst5#x9m#c@,Competitor 2,49.99,Clathing & Accassarias,Nevalty & Spaceel Usa
98329efd09db66fdb2775304baa8710d,D@v_5#x94sg5#x9@v_5#x94s#c@ M#c@n's M+c%`d-rv#c@l Th#c@ Am+c%`d-z@v_5#x94ng Sp@v_5#x94d#c@r-M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ C(s^vst5#x9m#c@,Competitor 4,29.97,Clathing & Accassarias,Nevalty & Spaceel Usa
98329efd09db66fdb2775304baa8710d,D@v_5#x94sg5#x9@v_5#x94s#c@ M#c@n's M+c%`d-rv#c@l Th#c@ Am+c%`d-z@v_5#x94ng Sp@v_5#x94d#c@r-M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ C(s^vst5#x9m#c@,My Store,54.99,Clathing & Accassarias,Nevalty & Spaceel Usa
13062167dea78213ea32bb14dc4e09c4,R5#x9b@v_5#x94#c@s C(s^vst5#x9m#c@s St+c%`d-r Tr#c@k Cl+c%`d-ss@v_5#x94c R#c@d Sh@v_5#x94rt D#c@l5#x9x#c@ Ad5#x9lt C(s^vst5#x9m#c@ 1.0 #c@+c%`d- 1,My Store,39.99,Clathing & Accassarias,Nevalty & Spaceel Usa
13062167dea78213ea32bb14dc4e09c4,R5#x9b@v_5#x94#c@s C(s^vst5#x9m#c@s St+c%`d-r Tr#c@k Cl+c%`d-ss@v_5#x94c R#c@d Sh@v_5#x94rt D#c@l5#x9x#c@ Ad5#x9lt C(s^vst5#x9m#c@ 1.0 #c@+c%`d- 1,Competitor 3,33.74,Clathing & Accassarias,Nevalty & Spaceel Usa
3775585e788fe8d8aa5ff330ab3a1335,Sm@v_5#x94ffy's M#c@n's S#c@c(s^vnd Sk@v_5#x94n S5#x9@v_5#x94t Cr+c%`d-sh D5#x9mmy C(s^vst5#x9m#c@ Y#c@ll(s^vw / Bl+c%`d-ck,My Store,64.99,Clathing & Accassarias,Nevalty & Spaceel Usa
3775585e788fe8d8aa5ff330ab3a1335,Sm@v_5#x94ffy's M#c@n's S#c@c(s^vnd Sk@v_5#x94n S5#x9@v_5#x94t Cr+c%`d-sh D5#x9mmy C(s^vst5#x9m#c@ Y#c@ll(s^vw / Bl+c%`d-ck,Competitor 1,37.74,Clathing & Accassarias,Nevalty & Spaceel Usa
6dae51d5fdf14a7778c64b3766b5a11a,R5#x9b@v_5#x94#c@'s C(s^vst5#x9m#c@ W(s^vm#c@n's H(s^vbb@v_5#x94t 2 D#c@s(s^vl+c%`d-t@v_5#x94(s^vn Of Sm+c%`d-5#x9g Ad5#x9lt T+c%`d-5#x9r@v_5#x94#c@l Gr#c@#c@n,My Store,44.99,Clathing & Accassarias,Nevalty & Spaceel Usa
6dae51d5fdf14a7778c64b3766b5a11a,R5#x9b@v_5#x94#c@'s C(s^vst5#x9m#c@ W(s^vm#c@n's H(s^vbb@v_5#x94t 2 D#c@s(s^vl+c%`d-t@v_5#x94(s^vn Of Sm+c%`d-5#x9g Ad5#x9lt T+c%`d-5#x9r@v_5#x94#c@l Gr#c@#c@n,Competitor 1,29.2,Clathing & Accassarias,Nevalty & Spaceel Usa
947baf7ac1b32a4a3be3d58d0b6783f3,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s M#c@n's Pr@v_5#x94nc#c@ Ch+c%`d-rm@v_5#x94ng Wh@v_5#x94t#c@,Competitor 1,76.55,Clathing & Accassarias,Nevalty & Spaceel Usa
947baf7ac1b32a4a3be3d58d0b6783f3,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s M#c@n's Pr@v_5#x94nc#c@ Ch+c%`d-rm@v_5#x94ng Wh@v_5#x94t#c@,Competitor 2,111.99,Clathing & Accassarias,Nevalty & Spaceel Usa
947baf7ac1b32a4a3be3d58d0b6783f3,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s M#c@n's Pr@v_5#x94nc#c@ Ch+c%`d-rm@v_5#x94ng Wh@v_5#x94t#c@,Competitor 4,108.49,Clathing & Accassarias,Nevalty & Spaceel Usa
947baf7ac1b32a4a3be3d58d0b6783f3,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s M#c@n's Pr@v_5#x94nc#c@ Ch+c%`d-rm@v_5#x94ng Wh@v_5#x94t#c@,My Store,94.99,Clathing & Accassarias,Nevalty & Spaceel Usa
e6bf4ad7e8b4907fd94680b4bdb808f3,N@v_5#x94ck#c@l(s^vd#c@(s^vn Pl5#x9s-S@v_5#x94z#c@ T#c@#c@n+c%`d-g#c@ M5#x9t+c%`d-nt N@v_5#x94nj+c%`d- T5#x9rtl#c@s D(s^vn+c%`d-t#c@ll(s^v Dr#c@ss C(s^vst5#x9m#c@ Gr#c@#c@n,My Store,64.99,Clathing & Accassarias,Nevalty & Spaceel Usa
e6bf4ad7e8b4907fd94680b4bdb808f3,N@v_5#x94ck#c@l(s^vd#c@(s^vn Pl5#x9s-S@v_5#x94z#c@ T#c@#c@n+c%`d-g#c@ M5#x9t+c%`d-nt N@v_5#x94nj+c%`d- T5#x9rtl#c@s D(s^vn+c%`d-t#c@ll(s^v Dr#c@ss C(s^vst5#x9m#c@ Gr#c@#c@n,Competitor 3,64.99,Clathing & Accassarias,Nevalty & Spaceel Usa
e6bf4ad7e8b4907fd94680b4bdb808f3,N@v_5#x94ck#c@l(s^vd#c@(s^vn Pl5#x9s-S@v_5#x94z#c@ T#c@#c@n+c%`d-g#c@ M5#x9t+c%`d-nt N@v_5#x94nj+c%`d- T5#x9rtl#c@s D(s^vn+c%`d-t#c@ll(s^v Dr#c@ss C(s^vst5#x9m#c@ Gr#c@#c@n,Competitor 1,63.62,Clathing & Accassarias,Nevalty & Spaceel Usa
aecd94345664994087eb7f4a3f6336e8,P+c%`d-p#c@r M+c%`d-g@v_5#x94c Angry B@v_5#x94rds S+c%`d-ssy R#c@d B@v_5#x94rd Ad5#x9lt C(s^vst5#x9m#c@,Competitor 3,36.99,Clathing & Accassarias,Nevalty & Spaceel Usa
aecd94345664994087eb7f4a3f6336e8,P+c%`d-p#c@r M+c%`d-g@v_5#x94c Angry B@v_5#x94rds S+c%`d-ssy R#c@d B@v_5#x94rd Ad5#x9lt C(s^vst5#x9m#c@,My Store,36.99,Clathing & Accassarias,Nevalty & Spaceel Usa
1f58d4154eee4db70ae8915b8a130011,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's M#c@sm#c@r@v_5#x94z@v_5#x94ng M#c@rm+c%`d-@v_5#x94d C(s^vst5#x9m#c@ Gr#c@#c@n,Competitor 4,27.38,Clathing & Accassarias,Nevalty & Spaceel Usa
1f58d4154eee4db70ae8915b8a130011,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's M#c@sm#c@r@v_5#x94z@v_5#x94ng M#c@rm+c%`d-@v_5#x94d C(s^vst5#x9m#c@ Gr#c@#c@n,My Store,34.99,Clathing & Accassarias,Nevalty & Spaceel Usa
e0edc930a751f2a4445e510f131f4575,C@v_5#x94nd#c@r#c@ll+c%`d- El@v_5#x94t#c@ C(s^vll#c@ct@v_5#x94(s^vn Ad5#x9lt C(s^vst5#x9m#c@ Sm+c%`d-ll,My Store,169.99,Clathing & Accassarias,Nevalty & Spaceel Usa
e0edc930a751f2a4445e510f131f4575,C@v_5#x94nd#c@r#c@ll+c%`d- El@v_5#x94t#c@ C(s^vll#c@ct@v_5#x94(s^vn Ad5#x9lt C(s^vst5#x9m#c@ Sm+c%`d-ll,Competitor 2,189.99,Clathing & Accassarias,Nevalty & Spaceel Usa
d87c5cd50decdb24b4a848da21e3f0a4,D@v_5#x94sg5#x9@v_5#x94s#c@ D@v_5#x94sn#c@y P@v_5#x94x+c%`d-r T(s^vy St(s^vry J#c@ss@v_5#x94#c@ Gl+c%`d-m W(s^vm#c@ns Ad5#x9lt C(s^vst5#x9m#c@ Bl5#x9#c@/Wh@v_5#x94t#c@/Y#c@ll(s^vw/Bl+c%`d-ck,Competitor 1,38.32,Clathing & Accassarias,Nevalty & Spaceel Usa
d87c5cd50decdb24b4a848da21e3f0a4,D@v_5#x94sg5#x9@v_5#x94s#c@ D@v_5#x94sn#c@y P@v_5#x94x+c%`d-r T(s^vy St(s^vry J#c@ss@v_5#x94#c@ Gl+c%`d-m W(s^vm#c@ns Ad5#x9lt C(s^vst5#x9m#c@ Bl5#x9#c@/Wh@v_5#x94t#c@/Y#c@ll(s^vw/Bl+c%`d-ck,Competitor 4,43.3,Clathing & Accassarias,Nevalty & Spaceel Usa
d87c5cd50decdb24b4a848da21e3f0a4,D@v_5#x94sg5#x9@v_5#x94s#c@ D@v_5#x94sn#c@y P@v_5#x94x+c%`d-r T(s^vy St(s^vry J#c@ss@v_5#x94#c@ Gl+c%`d-m W(s^vm#c@ns Ad5#x9lt C(s^vst5#x9m#c@ Bl5#x9#c@/Wh@v_5#x94t#c@/Y#c@ll(s^vw/Bl+c%`d-ck,My Store,64.99,Clathing & Accassarias,Nevalty & Spaceel Usa
a003975d71e29e1da860fb012f223768,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l's Av#c@ng#c@rs M(s^vv@v_5#x94#c@ Ir(s^vn M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ Ad5#x9lt C(s^vst5#x9m#c@ R#c@d/G(s^vld,Competitor 1,40.25,Clathing & Accassarias,Nevalty & Spaceel Usa
a003975d71e29e1da860fb012f223768,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l's Av#c@ng#c@rs M(s^vv@v_5#x94#c@ Ir(s^vn M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ Ad5#x9lt C(s^vst5#x9m#c@ R#c@d/G(s^vld,Competitor 3,74.99,Clathing & Accassarias,Nevalty & Spaceel Usa
a003975d71e29e1da860fb012f223768,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l's Av#c@ng#c@rs M(s^vv@v_5#x94#c@ Ir(s^vn M+c%`d-n Cl+c%`d-ss@v_5#x94c M5#x9scl#c@ Ad5#x9lt C(s^vst5#x9m#c@ R#c@d/G(s^vld,My Store,74.99,Clathing & Accassarias,Nevalty & Spaceel Usa
8f035a8ce20d9e1aa5b080ca4328f345,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's M#c@sm#c@r@v_5#x94z@v_5#x94ng M#c@rm+c%`d-@v_5#x94d C(s^vst5#x9m#c@ Gr#c@#c@n,My Store,34.99,Clathing & Accassarias,Nevalty & Spaceel Usa
8f035a8ce20d9e1aa5b080ca4328f345,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's M#c@sm#c@r@v_5#x94z@v_5#x94ng M#c@rm+c%`d-@v_5#x94d C(s^vst5#x9m#c@ Gr#c@#c@n,Competitor 1,25.9,Clathing & Accassarias,Nevalty & Spaceel Usa
a28d4374ea483da6c53105088fbc4feb,H#c@ll(s^v K@v_5#x94tty S#c@cr#c@t W@v_5#x94sh#c@s S#c@xy P@v_5#x94nk C(s^vst5#x9m#c@ P@v_5#x94nk,Competitor 1,31.23,Clathing & Accassarias,Nevalty & Spaceel Usa
a28d4374ea483da6c53105088fbc4feb,H#c@ll(s^v K@v_5#x94tty S#c@cr#c@t W@v_5#x94sh#c@s S#c@xy P@v_5#x94nk C(s^vst5#x9m#c@ P@v_5#x94nk,Competitor 3,54.99,Clathing & Accassarias,Nevalty & Spaceel Usa
a28d4374ea483da6c53105088fbc4feb,H#c@ll(s^v K@v_5#x94tty S#c@cr#c@t W@v_5#x94sh#c@s S#c@xy P@v_5#x94nk C(s^vst5#x9m#c@ P@v_5#x94nk,Competitor 4,33.74,Clathing & Accassarias,Nevalty & Spaceel Usa
a28d4374ea483da6c53105088fbc4feb,H#c@ll(s^v K@v_5#x94tty S#c@cr#c@t W@v_5#x94sh#c@s S#c@xy P@v_5#x94nk C(s^vst5#x9m#c@ P@v_5#x94nk,My Store,54.99,Clathing & Accassarias,Nevalty & Spaceel Usa
ead5045b964e0ca224f9204c2eb8383a,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ R(s^v5#x9nd Em Up C(s^vst5#x9m#c@ Bl+c%`d-ck,My Store,69.99,Clathing & Accassarias,Nevalty & Spaceel Usa
ead5045b964e0ca224f9204c2eb8383a,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ R(s^v5#x9nd Em Up C(s^vst5#x9m#c@ Bl+c%`d-ck,Competitor 1,38.72,Clathing & Accassarias,Nevalty & Spaceel Usa
ceea7aeb6b14516fe3eeb2779a315504,F#c@v#c@r W(s^vm#c@n's All Th+c%`d-t Gl@v_5#x94tt#c@rs R5#x9l#c@ Br@v_5#x94t+c%`d-nn@v_5#x94+c%`d- M5#x9lt@v_5#x94,Competitor 1,30.8,Clathing & Accassarias,Nevalty & Spaceel Usa
ceea7aeb6b14516fe3eeb2779a315504,F#c@v#c@r W(s^vm#c@n's All Th+c%`d-t Gl@v_5#x94tt#c@rs R5#x9l#c@ Br@v_5#x94t+c%`d-nn@v_5#x94+c%`d- M5#x9lt@v_5#x94,My Store,44.99,Clathing & Accassarias,Nevalty & Spaceel Usa
4580cf64573cdc837a08ce46eeefeda7,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ T+c%`d-v#c@rn M+c%`d-@v_5#x94d#c@n Dr#c@ss C(s^vst5#x9m#c@ Ol@v_5#x94v#c@/Br(s^vwn,Competitor 1,44.29,Clathing & Accassarias,Nevalty & Spaceel Usa
4580cf64573cdc837a08ce46eeefeda7,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ T+c%`d-v#c@rn M+c%`d-@v_5#x94d#c@n Dr#c@ss C(s^vst5#x9m#c@ Ol@v_5#x94v#c@/Br(s^vwn,Competitor 2,41.99,Clathing & Accassarias,Nevalty & Spaceel Usa
4580cf64573cdc837a08ce46eeefeda7,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ T+c%`d-v#c@rn M+c%`d-@v_5#x94d#c@n Dr#c@ss C(s^vst5#x9m#c@ Ol@v_5#x94v#c@/Br(s^vwn,My Store,56.99,Clathing & Accassarias,Nevalty & Spaceel Usa
6899b3beb1e03f94ab9cf522d35c0930,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s M+c%`d-r@v_5#x94lyn M(s^vnr(s^v#c@ D@v_5#x94+c%`d-m(s^vnds C(s^vst5#x9m#c@ H(s^vt P@v_5#x94nk,My Store,44.99,Clathing & Accassarias,Nevalty & Spaceel Usa
6899b3beb1e03f94ab9cf522d35c0930,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s M+c%`d-r@v_5#x94lyn M(s^vnr(s^v#c@ D@v_5#x94+c%`d-m(s^vnds C(s^vst5#x9m#c@ H(s^vt P@v_5#x94nk,Competitor 1,23.29,Clathing & Accassarias,Nevalty & Spaceel Usa
30f807e5857ebf89c46dc1a100e64225,D@v_5#x94sg5#x9@v_5#x94s#c@ W(s^vm#c@n's D@v_5#x94sn#c@y M+c%`d-l#c@f@v_5#x94c#c@nt M(s^vv@v_5#x94#c@ A5#x9r(s^vr+c%`d- C(s^vr(s^vn+c%`d-t@v_5#x94(s^vn G(s^vwn D#c@l5#x9x#c@ C(s^vst5#x9m#c@ G(s^vld,My Store,49.99,Clathing & Accassarias,Nevalty & Spaceel Usa
30f807e5857ebf89c46dc1a100e64225,D@v_5#x94sg5#x9@v_5#x94s#c@ W(s^vm#c@n's D@v_5#x94sn#c@y M+c%`d-l#c@f@v_5#x94c#c@nt M(s^vv@v_5#x94#c@ A5#x9r(s^vr+c%`d- C(s^vr(s^vn+c%`d-t@v_5#x94(s^vn G(s^vwn D#c@l5#x9x#c@ C(s^vst5#x9m#c@ G(s^vld,Competitor 1,41.14,Clathing & Accassarias,Nevalty & Spaceel Usa
26687ddeb187c11595f52342e3dae55c,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's L#c@ B#c@ll#c@ H+c%`d-rl#c@q5#x9@v_5#x94n C(s^vst5#x9m#c@ Bl+c%`d-ck/Wh@v_5#x94t#c@,My Store,49.99,Clathing & Accassarias,Nevalty & Spaceel Usa
26687ddeb187c11595f52342e3dae55c,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s W(s^vm#c@n's L#c@ B#c@ll#c@ H+c%`d-rl#c@q5#x9@v_5#x94n C(s^vst5#x9m#c@ Bl+c%`d-ck/Wh@v_5#x94t#c@,Competitor 1,26.28,Clathing & Accassarias,Nevalty & Spaceel Usa
11a59626d5ce05592e4c903e3ca6c034,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Ench+c%`d-nt@v_5#x94ng Pr@v_5#x94nc#c@ss C(s^vst5#x9m#c@ Bl5#x9#c@,Competitor 1,101.33,Clathing & Accassarias,Nevalty & Spaceel Usa
11a59626d5ce05592e4c903e3ca6c034,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Ench+c%`d-nt@v_5#x94ng Pr@v_5#x94nc#c@ss C(s^vst5#x9m#c@ Bl5#x9#c@,Competitor 2,189.99,Clathing & Accassarias,Nevalty & Spaceel Usa
11a59626d5ce05592e4c903e3ca6c034,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Ench+c%`d-nt@v_5#x94ng Pr@v_5#x94nc#c@ss C(s^vst5#x9m#c@ Bl5#x9#c@,Competitor 4,124.72,Clathing & Accassarias,Nevalty & Spaceel Usa
11a59626d5ce05592e4c903e3ca6c034,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Ench+c%`d-nt@v_5#x94ng Pr@v_5#x94nc#c@ss C(s^vst5#x9m#c@ Bl5#x9#c@,My Store,169.99,Clathing & Accassarias,Nevalty & Spaceel Usa
fc56f6edf4656f3d61d10b4cc4649c55,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l Ir(s^vn M+c%`d-n M+c%`d-rk 42 F@v_5#x94#c@rc#c@ly F#c@mm#c@ S+c%`d-ssy W(s^vm#c@ns Ad5#x9lt B5#x9st@v_5#x94#c@r C(s^vst5#x9m#c@ G(s^vld/R#c@d,Competitor 1,16.89,Clathing & Accassarias,Nevalty & Spaceel Usa
fc56f6edf4656f3d61d10b4cc4649c55,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l Ir(s^vn M+c%`d-n M+c%`d-rk 42 F@v_5#x94#c@rc#c@ly F#c@mm#c@ S+c%`d-ssy W(s^vm#c@ns Ad5#x9lt B5#x9st@v_5#x94#c@r C(s^vst5#x9m#c@ G(s^vld/R#c@d,Competitor 3,26.24,Clathing & Accassarias,Nevalty & Spaceel Usa
fc56f6edf4656f3d61d10b4cc4649c55,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l Ir(s^vn M+c%`d-n M+c%`d-rk 42 F@v_5#x94#c@rc#c@ly F#c@mm#c@ S+c%`d-ssy W(s^vm#c@ns Ad5#x9lt B5#x9st@v_5#x94#c@r C(s^vst5#x9m#c@ G(s^vld/R#c@d,Competitor 4,25.89,Clathing & Accassarias,Nevalty & Spaceel Usa
fc56f6edf4656f3d61d10b4cc4649c55,D@v_5#x94sg5#x9@v_5#x94s#c@ M+c%`d-rv#c@l Ir(s^vn M+c%`d-n M+c%`d-rk 42 F@v_5#x94#c@rc#c@ly F#c@mm#c@ S+c%`d-ssy W(s^vm#c@ns Ad5#x9lt B5#x9st@v_5#x94#c@r C(s^vst5#x9m#c@ G(s^vld/R#c@d,My Store,34.99,Clathing & Accassarias,Nevalty & Spaceel Usa
b74ecd01cabacc85ccee3a6b438f1a5f,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Q5#x9#c@#c@n Of H#c@+c%`d-rts C(s^vst5#x9m#c@ R#c@d,Competitor 1,105.16,Clathing & Accassarias,Nevalty & Spaceel Usa
b74ecd01cabacc85ccee3a6b438f1a5f,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Q5#x9#c@#c@n Of H#c@+c%`d-rts C(s^vst5#x9m#c@ R#c@d,Competitor 3,169.99,Clathing & Accassarias,Nevalty & Spaceel Usa
b74ecd01cabacc85ccee3a6b438f1a5f,InCh+c%`d-r+c%`d-ct#c@r C(s^vst5#x9m#c@s LLC W(s^vm#c@n's Q5#x9#c@#c@n Of H#c@+c%`d-rts C(s^vst5#x9m#c@ R#c@d,My Store,169.99,Clathing & Accassarias,Nevalty & Spaceel Usa
aaab4e44b6334fd5ad6723b62bb541d8,D@v_5#x94sg5#x9@v_5#x94s#c@ D@v_5#x94sn#c@y P@v_5#x94x+c%`d-r T(s^vy St(s^vry J#c@ss@v_5#x94#c@ Gl+c%`d-m W(s^vm#c@ns Ad5#x9lt C(s^vst5#x9m#c@ M5#x9lt@v_5#x94c(s^vl(s^vr#c@d,Competitor 2,51.99,Clathing & Accassarias,Nevalty & Spaceel Usa
aaab4e44b6334fd5ad6723b62bb541d8,D@v_5#x94sg5#x9@v_5#x94s#c@ D@v_5#x94sn#c@y P@v_5#x94x+c%`d-r T(s^vy St(s^vry J#c@ss@v_5#x94#c@ Gl+c%`d-m W(s^vm#c@ns Ad5#x9lt C(s^vst5#x9m#c@ M5#x9lt@v_5#x94c(s^vl(s^vr#c@d,My Store,64.99,Clathing & Accassarias,Nevalty & Spaceel Usa
7fa38d9b1e12e99a67e25073007243d0,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ S+c%`d-l(s^v(s^vn M+c%`d-d+c%`d-m#c@ C(s^vst5#x9m#c@ D#c@#c@p gr#c@#c@n,Competitor 1,49.31,Clathing & Accassarias,Nevalty & Spaceel Usa
7fa38d9b1e12e99a67e25073007243d0,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ S+c%`d-l(s^v(s^vn M+c%`d-d+c%`d-m#c@ C(s^vst5#x9m#c@ D#c@#c@p gr#c@#c@n,Competitor 4,79.99,Clathing & Accassarias,Nevalty & Spaceel Usa
7fa38d9b1e12e99a67e25073007243d0,C+c%`d-l@v_5#x94f(s^vrn@v_5#x94+c%`d- C(s^vst5#x9m#c@s Pl5#x9s-S@v_5#x94z#c@ S+c%`d-l(s^v(s^vn M+c%`d-d+c%`d-m#c@ C(s^vst5#x9m#c@ D#c@#c@p gr#c@#c@n,My Store,74.99,Clathing & Accassarias,Nevalty & Spaceel Usa
49c3eb00f452ee7561bd50465063d259,Sm@v_5#x94ffys C(s^vst5#x9m#c@s Th@v_5#x94gh H@v_5#x94gh Sh+c%`d-mr(s^vck St(s^vck@v_5#x94ngs On#c@-S@v_5#x94z#c@ On#c@-S@v_5#x94z#c@ 1.0 #c@+c%`d-,Competitor 3,9.99,Clathing & Accassarias,Nevalty & Spaceel Usa
49c3eb00f452ee7561bd50465063d259,Sm@v_5#x94ffys C(s^vst5#x9m#c@s Th@v_5#x94gh H@v_5#x94gh Sh+c%`d-mr(s^vck St(s^vck@v_5#x94ngs On#c@-S@v_5#x94z#c@ On#c@-S@v_5#x94z#c@ 1.0 #c@+c%`d-,My Store,13.99,Clathing & Accassarias,Nevalty & Spaceel Usa
2ebebefbae5d03e87bf99d30c007444a,W#c@t n W@v_5#x94ld C(s^vv#c@rAll F+c%`d-c#c@ Pr@v_5#x94m#c@r C(s^vv#c@rAll F+c%`d-c#c@ Pr@v_5#x94m#c@r 0.84 fl (s^vz,Competitor 3,3.99,Clathing & Accassarias,Nevalty & Spaceel Usa
2ebebefbae5d03e87bf99d30c007444a,W#c@t n W@v_5#x94ld C(s^vv#c@rAll F+c%`d-c#c@ Pr@v_5#x94m#c@r C(s^vv#c@rAll F+c%`d-c#c@ Pr@v_5#x94m#c@r 0.84 fl (s^vz,CCompetitor 10,4.99,Clathing & Accassarias,Nevalty & Spaceel Usa
